id,PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR
339,2.5275,878.41,36853,-0.18099,-0.183,-0.18242,-0.17799,-0.1703,-0.15532,-0.14297,-0.13832,-0.14884,-0.14177,-0.12452,-0.11338,-0.10164,-0.11434,-0.11907,-0.10821,-0.11827,-0.12717,-0.11588,-0.13141,-0.13228,-0.13563,-0.14305,-0.14832,-0.15303,-0.16822,-0.18051,-0.19258,-0.19932,-0.21409,-0.22137,-0.24698,-0.30595,-0.30294,-0.16294,0.00025277,0.00041389,0.00047101,0.00055415,0.00057962,0.00054605,0.00066307,0.00064016,0.00043032,0.00049773,0.00043002,0.00025248,0.00060007,0.00047521,0.00052394,0.00053327,0.00054205,0.00073681,0.00067204,0.00088837,0.00031961,0.0003302,0.00036318,0.0002771,0.00017373,0.00019958,0.00021875,0.00024115,0.00024335,0.00023508,0.00024901,0.00052299,0.00030568,0.00030406,0.00043196,-0.53067,0.12447,0.9088,0.043796,0.1442,0.0048412,0.0878,0.066859,0.049021,0.03713,0.02584,0.014214,0.029365,0.022243,0.019479,0.019809,0.052937,0.029733,0.033213,0.023847,0.049854,0.044714,0.042773,0.027866,0.073217,0.070386,0.028078,0.082848,0.045011,0.0038824,0.00000322,0.0015305,0.0013574,0.000488,0.00048302,0.00032321,0.000097,0.00054375,0.00033744,0.00024242,0.00016108,0.00088911,0.00034052,0.00031264,0.00018631,0.00073427,0.00071934,0.00045323,0.00029019,0.0012178,0.00075735,0.00064864,4.79E-08,0.00066662,0.96037,-0.81419,0.014712,-0.38906,-0.039215,-0.20118,-0.20804,-0.17195,0.095901,-0.0093108,-0.17825,-0.089368,-0.065184,-0.21144,-0.043399,0.12915,-0.064178,-0.19768,-0.1194,0.023037,0.96037,-0.81419,0.014712,-0.38906,-0.039215,-0.20118,-0.20804,-0.17195,0.095901,-0.0093108,-0.17825,-0.089368,-0.065184,-0.21144,-0.043399,0.12915,-0.064178,-0.19768,-0.1194,0.023037,0.15547,0.022177,0.0020907,0.1584,0.00010364,0.022101,0.00000563,0.0013497,0.000000588,4.5149,4.5653,0.45398,0.04766,0.057714,0.012463,0.0013243,0.048109,0.000064,0.058678,0.0000573,0.013529,0.0000488,0.0015782,0.00000219
340,3.1687,589.12,29845,-0.15355,-0.16458,-0.17549,-0.16794,-0.15364,-0.14492,-0.13992,-0.13774,-0.12232,-0.11156,-0.13116,-0.12411,-0.13114,-0.093034,-0.09403,-0.14264,-0.13415,-0.12954,-0.13567,-0.15776,-0.14728,-0.17503,-0.17527,-0.17111,-0.1823,-0.20132,-0.20687,-0.20425,-0.20204,-0.21327,-0.22537,-0.24112,-0.26199,-0.25906,-0.16503,0.00029408,0.00033868,0.00024838,0.00014057,0.00017154,0.00018056,0.0000851,0.00034853,0.00020665,0.00020162,0.00023442,0.00011978,0.00061947,0.000892,0.0012021,0.00085774,0.00021352,0.00054118,0.00098907,0.00042756,0.0008445,0.00015103,0.0002163,0.00025196,0.00027556,0.00022102,0.00020954,0.00024599,0.00019287,0.0002718,0.0004079,0.00048274,0.00020801,0.00020103,0.00036744,-0.98211,0.17547,0.62394,0.079627,0.13702,0.0042507,0.073926,0.061198,0.038768,0.017932,0.02644,0.020838,0.040321,0.022626,0.019655,0.023377,0.083871,0.054876,0.038105,0.034727,0.089171,0.083679,0.058944,0.048534,0.094028,0.076955,0.065238,0.082596,0.054045,0.0031516,0.0000028,0.00064419,0.0013821,0.00071251,0.0002951,0.00021414,0.0000945,0.00085996,0.00037598,0.0003311,0.00032387,0.0010314,0.00060868,0.00041161,0.00033216,0.0010927,0.00068614,0.00053283,0.00032555,0.00081269,0.001113,0.0012273,0.000000725,0.0006901,2.7668,-0.30677,-0.14458,-0.3184,-0.23131,-0.40137,-0.71132,-0.054358,-0.27226,-0.11574,0.12257,0.13057,-0.13455,-0.093548,0.029756,0.085289,-0.039484,-0.063211,-0.12253,0.016398,2.7668,-0.30677,-0.14458,-0.3184,-0.23131,-0.40137,-0.71132,-0.054358,-0.27226,-0.11574,0.12257,0.13057,-0.13455,-0.093548,0.029756,0.085289,-0.039484,-0.063211,-0.12253,0.016398,0.10304,0.037941,0.010136,0.14961,0.0010171,0.021355,0.00014564,0.0022803,0.0000163,4.9108,9.8512,64.16,0.029392,0.020825,0.010721,0.0050794,0.027652,0.0000217,0.021888,0.00037575,0.010863,0.00023312,0.0045061,0.0000525
341,2.4791,676,234300,-0.17057,-0.16369,-0.12165,-0.10059,-0.092246,-0.091254,-0.1027,-0.11175,-0.11903,-0.12501,-0.13526,-0.12668,-0.13172,-0.15452,-0.13864,-0.12808,-0.1405,-0.15636,-0.15965,-0.15019,-0.14867,-0.15086,-0.14941,-0.15258,-0.14768,-0.17185,-0.17859,-0.18877,-0.19195,-0.21698,-0.23373,-0.28953,-0.31829,-0.31521,-0.161,0.00028279,0.00046039,0.00054164,0.00053256,0.00050848,0.00050429,0.00047521,0.00052709,0.00031857,0.00042939,0.00035416,0.00027864,0.00034637,0.00040604,0.00044089,0.00061123,0.00058039,0.00031964,0.00020498,0.00014878,0.0002354,0.00029491,0.00022266,0.00038432,0.00070261,0.0001878,0.00020315,0.00027601,0.00047169,0.00030246,0.00026301,0.00094567,0.0004897,0.00049573,0.00040431,-1.8794,0.96966,1.4151,0.19819,0.17417,0.0059639,0.097128,0.07949,0.073879,0.052979,0.035952,0.031523,0.072413,0.064734,0.051108,0.041812,0.098721,0.072727,0.056818,0.038788,0.10097,0.09716,0.071047,0.052886,0.089187,0.052417,0.045987,0.082757,0.068359,0.0022233,0.00000222,0.00084717,0.0017382,0.00049609,0.0006479,0.0003067,0.00025382,0.00071812,0.00039224,0.00025572,0.00016614,0.00046915,0.00034053,0.000466,0.00052197,0.001146,0.00029463,0.00038192,0.00052065,0.001243,0.00066362,0.001515,0.000000151,0.00065043,-0.17817,-0.084888,0.46324,-0.26031,-0.012011,-0.054439,0.17835,0.24734,0.11971,0.053839,0.030566,-0.040183,0.076515,-0.035134,0.047107,-0.0089836,-0.0558,0.0000793,-0.073673,-0.055299,-0.17817,-0.084888,0.46324,-0.26031,-0.012011,-0.054439,0.17835,0.24734,0.11971,0.053839,0.030566,-0.040183,0.076515,-0.035134,0.047107,-0.0089836,-0.0558,0.0000793,-0.073673,-0.055299,0.16027,0.025855,0.0013651,0.16242,0.0000918,0.025529,0.0000338,0.0011864,0.00000229,4.0215,4.0526,0.29425,0.049755,0.052943,0.013034,0.00098866,0.045965,0.00037084,0.049475,0.00059992,0.01299,0.000042,0.0010667,0.000001
342,2.6565,582.67,78057,-0.16325,-0.15496,-0.1329,-0.11941,-0.11108,-0.10744,-0.10474,-0.1087,-0.118,-0.12363,-0.12738,-0.12459,-0.12382,-0.13826,-0.15329,-0.14822,-0.15651,-0.14561,-0.15115,-0.15632,-0.15905,-0.15686,-0.16387,-0.17321,-0.16817,-0.17019,-0.17377,-0.18134,-0.18394,-0.18954,-0.20387,-0.27453,-0.32293,-0.32006,-0.16208,0.0005676,0.00068917,0.00055316,0.0004064,0.00034755,0.00039271,0.0004552,0.00046392,0.0002977,0.00036452,0.0005351,0.00081028,0.00058273,0.00096046,0.00045792,0.00039073,0.00046941,0.00088399,0.00054469,0.00043381,0.00060408,0.00042585,0.00030812,0.0003792,0.00021828,0.00043533,0.0002168,0.00018398,0.00016602,0.00018333,0.00022849,0.0017201,0.00037489,0.00038058,0.0004833,-1.7869,0.46919,1.3046,0.10368,0.1667,0.0046315,0.075888,0.066161,0.056778,0.053937,0.043835,0.032257,0.057895,0.049487,0.042321,0.033476,0.08418,0.058517,0.055308,0.050507,0.10499,0.083948,0.074213,0.060774,0.10996,0.036219,0.021907,0.080684,0.062691,0.0028479,0.00000369,0.0014219,0.0019125,0.00083585,0.00053163,0.00036307,0.00021954,0.00063692,0.00062043,0.0003494,0.00028943,0.00071477,0.00051121,0.00040867,0.00022624,0.00052793,0.00058991,0.00020112,0.00014727,0.00031918,0.00061835,0.00096816,0.00013576,0.0006417,-0.015074,0.32887,0.2556,0.27614,0.17261,0.052983,0.094999,-0.17395,-0.10467,-0.036428,-0.022302,-0.0098297,0.0064093,0.017798,0.018014,0.038667,-0.03978,0.0013413,-0.14319,-0.053961,-0.015074,0.32887,0.2556,0.27614,0.17261,0.052983,0.094999,-0.17395,-0.10467,-0.036428,-0.022302,-0.0098297,0.0064093,0.017798,0.018014,0.038667,-0.03978,0.0013413,-0.14319,-0.053961,0.14443,0.031642,0.0042404,0.14924,0.0000794,0.030171,0.0000244,0.0028789,0.00000308,4.6214,4.7749,0.72961,0.046073,0.049651,0.014005,0.0025125,0.045322,0.0000437,0.049224,0.00011636,0.013627,0.0000508,0.0024707,0.00000716
343,2.5009,573.69,112040,-0.12877,-0.12337,-0.11575,-0.1098,-0.10936,-0.11622,-0.12212,-0.11487,-0.11602,-0.11603,-0.12389,-0.13024,-0.13271,-0.13579,-0.13521,-0.14208,-0.13788,-0.14254,-0.14323,-0.14641,-0.15254,-0.15131,-0.16092,-0.17172,-0.17643,-0.18881,-0.19149,-0.20308,-0.21339,-0.21595,-0.22822,-0.25959,-0.31951,-0.31662,-0.16153,0.00056218,0.00076954,0.00050713,0.00040149,0.00039625,0.00032722,0.00036004,0.00033017,0.00025492,0.00028829,0.00028094,0.00030416,0.00031078,0.00039611,0.00049334,0.00058159,0.00051493,0.00061046,0.00040291,0.00052778,0.00031983,0.00032957,0.00019414,0.00025982,0.0002721,0.00029602,0.00018016,0.0002308,0.00031304,0.00039524,0.00054538,0.0010494,0.00046518,0.00048136,0.00041036,-1.8663,0.75012,1.4675,0.10006,0.17908,0.0056826,0.109,0.10917,0.068832,0.054665,0.04046,0.033383,0.060118,0.056815,0.045961,0.037814,0.085652,0.07002,0.059264,0.051484,0.10821,0.094855,0.069008,0.052715,0.1073,0.071564,0.028834,0.082596,0.070104,0.0023332,0.00000297,0.001083,0.001244,0.00075388,0.00068142,0.0004169,0.00026219,0.00075302,0.00059339,0.00040716,0.00025297,0.00070496,0.00030973,0.00025284,0.00025538,0.00048705,0.00037786,0.0004336,0.00023601,0.00061905,0.00098306,0.00089253,0.00000147,0.0005974,0.65061,-0.441,0.097283,-0.0030879,0.023869,0.031748,0.12465,-0.003094,0.040749,-0.023711,0.039411,-0.017885,0.067966,-0.0000919,0.05685,-0.046792,-0.01857,-0.03304,-0.14041,-0.032283,0.65061,-0.441,0.097283,-0.0030879,0.023869,0.031748,0.12465,-0.003094,0.040749,-0.023711,0.039411,-0.017885,0.067966,-0.0000919,0.05685,-0.046792,-0.01857,-0.03304,-0.14041,-0.032283,0.14545,0.028639,0.0042721,0.14859,0.0000911,0.027989,0.0000168,0.0035646,0.00000348,4.9331,5.1768,0.98158,0.039937,0.045007,0.011565,0.0020317,0.041012,0.00019666,0.045937,0.00052007,0.011407,0.0000503,0.0019592,0.00000211
344,3.1995,715.11,189040,-0.14272,-0.14127,-0.13804,-0.1356,-0.1365,-0.14719,-0.15692,-0.14216,-0.13391,-0.1372,-0.12917,-0.12473,-0.12417,-0.11621,-0.13039,-0.13951,-0.13336,-0.12866,-0.13137,-0.13565,-0.14573,-0.1465,-0.14587,-0.15295,-0.17482,-0.18841,-0.20225,-0.20645,-0.21571,-0.22559,-0.24377,-0.26141,-0.28039,-0.27766,-0.16389,0.00044784,0.00076489,0.0009716,0.00089755,0.00077401,0.00050925,0.00033532,0.00028584,0.00026381,0.00045353,0.00054818,0.00053149,0.00050347,0.0005236,0.00077501,0.00021401,0.00029648,0.00035929,0.00045414,0.00049881,0.00013575,0.00013527,0.00038148,0.00071053,0.0001273,0.00011586,0.00013983,0.00013542,0.0002042,0.0004794,0.00075161,0.00063092,0.00027005,0.00027517,0.00043826,-1.2386,0.5037,1.3073,0.20222,0.1411,0.00437,0.090701,0.088613,0.056633,0.049496,0.044014,0.037103,0.067059,0.063139,0.051099,0.043726,0.097153,0.060911,0.05003,0.043776,0.098006,0.083801,0.063433,0.051455,0.089072,0.085879,0.070293,0.082507,0.067224,0.0031494,0.00000326,0.0013576,0.0017937,0.00095524,0.0008287,0.00041472,0.00029841,0.0008756,0.00067337,0.000455,0.00038925,0.00085967,0.00092231,0.00077777,0.00044492,0.0005235,0.0005103,0.00039813,0.0003372,0.0010641,0.0010391,0.0012003,0.00000224,0.00080308,1.4645,-1.0143,0.44541,-0.2676,0.041965,0.049907,-0.2619,-0.16417,-0.10182,-0.17741,-0.083243,0.017234,-0.027751,0.011975,-0.024028,0.0064939,-0.0035303,-0.14307,-0.064124,-0.067438,1.4645,-1.0143,0.44541,-0.2676,0.041965,0.049907,-0.2619,-0.16417,-0.10182,-0.17741,-0.083243,0.017234,-0.027751,0.011975,-0.024028,0.0064939,-0.0035303,-0.14307,-0.064124,-0.067438,0.069415,0.030363,0.01634,0.13768,0.00053978,0.031565,0.00010349,0.0053986,0.0000199,7.4802,13.854,55.029,0.039605,0.023837,0.011111,0.0062585,0.039467,0.00036452,0.022188,0.00059583,0.01065,0.00027009,0.0061061,0.0001379
345,2.5061,1585.5,2700000,-0.14119,-0.13975,-0.14264,-0.14189,-0.1471,-0.15427,-0.15726,-0.16266,-0.1761,-0.17637,-0.15133,-0.1403,-0.15096,-0.16886,-0.15169,-0.14564,-0.14746,-0.14798,-0.15659,-0.16421,-0.16019,-0.16096,-0.1629,-0.17401,-0.16623,-0.1743,-0.18125,-0.18956,-0.18853,-0.19346,-0.19736,-0.20826,-0.21876,-0.248,-0.16729,0.0013142,0.0019311,0.0020939,0.0020458,0.0020007,0.0016571,0.0012816,0.00086214,0.00066957,0.00083688,0.00062659,0.00072129,0.00052248,0.00034648,0.00056766,0.00048775,0.00053406,0.00062707,0.00056959,0.00048853,0.00036653,0.00041689,0.00047876,0.00052371,0.00043051,0.00042454,0.00032917,0.00069887,0.00064627,0.00061022,0.00088834,0.00057882,0.00051728,0.0012007,0.00083221,-1.1736,2.3841,1.8643,0.2775,0.14071,0.0047903,0.10049,0.085641,0.059391,0.058535,0.039191,0.032873,0.061141,0.060271,0.048878,0.040705,0.092497,0.071007,0.06747,0.056081,0.10146,0.093154,0.077848,0.065295,0.12171,0.10068,0.076448,0.05167,0.071164,0.0035465,0.00000391,0.0012092,0.001285,0.00060625,0.00059562,0.00031837,0.00019472,0.00057127,0.00040147,0.00021785,0.00019511,0.00060903,0.00023392,0.00015721,0.00012588,0.00049556,0.00033872,0.00013085,0.0000659,0.00020008,0.00042001,0.00034727,0.00039341,0.00052763,-0.43597,-0.19148,-0.089925,-0.26923,0.00067333,0.001536,0.18504,0.0099798,-0.030074,0.054237,-0.039743,0.036606,-0.025474,-0.05869,0.039478,-0.015565,-0.065967,-0.053524,-0.12204,0.0010674,-0.43597,-0.19148,-0.089925,-0.26923,0.00067333,0.001536,0.18504,0.0099798,-0.030074,0.054237,-0.039743,0.036606,-0.025474,-0.05869,0.039478,-0.015565,-0.065967,-0.053524,-0.12204,0.0010674,0.12884,0.030068,0.0058322,0.13613,0.00011373,0.026922,0.0000266,0.0042558,0.00000571,4.6834,5.1476,0.44045,0.1026,0.095968,0.026177,0.0074467,0.10721,0.0010217,0.097214,0.0011221,0.022525,0.0000755,0.0048653,0.0000111
346,2.4576,110.53,36791,-0.080494,-0.083598,-0.077481,-0.074538,-0.075876,-0.084675,-0.10495,-0.12103,-0.12496,-0.12989,-0.14574,-0.15157,-0.15506,-0.16879,-0.17634,-0.17713,-0.17897,-0.18541,-0.19081,-0.1942,-0.19655,-0.19875,-0.1933,-0.19423,-0.18329,-0.20684,-0.20757,-0.20778,-0.20569,-0.21183,-0.20984,-0.21694,-0.22794,-0.22451,-0.16372,0.00010976,0.00019191,0.00025408,0.00033462,0.00046902,0.00049107,0.00030039,0.00027362,0.00033462,0.00034672,0.00025825,0.00029064,0.000305,0.0000956,0.0000639,0.0000854,0.000099,0.00004,0.0000286,0.0000264,0.0000271,0.0000249,0.00042673,0.00060058,0.0012903,0.0000342,0.0000783,0.00010385,0.00022841,0.0000775,0.00018664,0.0000854,0.0000508,0.0000503,0.0002254,-3.9556,0.32254,0.71871,0.18398,0.16164,0.0049888,0.10328,0.08876,0.074723,0.069316,0.053885,0.042685,0.098608,0.092338,0.075796,0.064229,0.12243,0.089717,0.066639,0.053266,0.134,0.11573,0.087525,0.070484,0.1343,0.11192,0.079279,0.081536,0.086545,0.0031175,0.00000304,0.00085595,0.0011284,0.000347,0.00027165,0.00021102,0.00015138,0.00035336,0.00012922,0.0000748,0.0000622,0.00098346,0.00088197,0.0014377,0.0010664,0.00011648,0.00018131,0.00040511,0.00036643,0.0000814,0.00047523,0.00022885,0.00000309,0.00053887,1.0465,1.3687,1.0241,0.45148,0.67018,0.59503,0.30514,0.45493,0.10075,0.25303,0.11793,-0.006746,0.23661,-0.024176,0.0986,0.19709,-0.12715,0.066482,-0.040756,-0.10043,1.0465,1.3687,1.0241,0.45148,0.67018,0.59503,0.30514,0.45493,0.10075,0.25303,0.11793,-0.006746,0.23661,-0.024176,0.0986,0.19709,-0.12715,0.066482,-0.040756,-0.10043,0.1269,0.029846,0.0059274,0.16932,0.001169,0.019118,0.00018654,0.0021605,0.0000284,5.9954,7.9775,29.241,0.0083628,0.0074467,0.0016689,0.00030839,0.0075211,0.0000575,0.0086367,0.00010102,0.0020027,0.00000467,0.00037007,0.000000351
347,2.5538,945.78,173020,-0.14838,-0.1371,-0.13458,-0.13494,-0.13933,-0.14077,-0.13724,-0.14335,-0.15399,-0.14194,-0.12272,-0.11523,-0.13873,-0.15205,-0.14714,-0.16217,-0.16412,-0.16011,-0.15003,-0.16407,-0.1479,-0.14613,-0.14616,-0.15583,-0.16963,-0.17783,-0.18623,-0.19557,-0.2033,-0.21479,-0.22344,-0.23852,-0.25987,-0.28627,-0.16587,0.0012264,0.0012321,0.00095791,0.00085022,0.00053862,0.00030174,0.0002509,0.00031921,0.00045275,0.00043343,0.00063953,0.00033967,0.00047108,0.00053858,0.00099003,0.00020954,0.00029039,0.00032995,0.0002329,0.00021164,0.00019391,0.00013851,0.00013206,0.00012291,0.00010147,0.000114,0.00017489,0.0001976,0.00018994,0.00023739,0.0003249,0.00029417,0.0004146,0.0003508,0.00040599,-1.2788,0.80664,1.6796,0.11667,0.16153,0.0049912,0.085899,0.090679,0.062091,0.058656,0.054168,0.041983,0.074745,0.060317,0.046388,0.041261,0.10198,0.07554,0.068408,0.058257,0.11692,0.099227,0.079214,0.062603,0.12063,0.10427,0.074766,0.056262,0.075033,0.0043056,0.00000291,0.001288,0.0016093,0.00091853,0.00060001,0.00021279,0.00014769,0.00045567,0.00037905,0.0002383,0.00017475,0.00042505,0.00016862,0.00015141,0.0000858,0.00014283,0.00015955,0.0000844,0.0000583,0.00015133,0.00011852,0.00012695,0.00011467,0.000505,-0.45951,-0.22937,0.62785,0.074465,0.022449,0.03831,-0.041537,-0.14135,-0.053419,-0.040647,0.0043084,-0.066983,-0.065898,-0.053322,0.014132,0.036833,-0.083705,-0.11978,-0.030127,-0.042853,-0.45951,-0.22937,0.62785,0.074465,0.022449,0.03831,-0.041537,-0.14135,-0.053419,-0.040647,0.0043084,-0.066983,-0.065898,-0.053322,0.014132,0.036833,-0.083705,-0.11978,-0.030127,-0.042853,0.15462,0.025234,0.0011746,0.15448,0.000076,0.024838,0.0000149,0.0017034,0.00000233,4.0939,4.1888,0.1654,0.066567,0.076798,0.018141,0.0014422,0.06529,0.00015825,0.0744,0.00010404,0.017012,0.0000204,0.0014367,0.000000321
348,2.6827,1286.5,872510,-0.18526,-0.18631,-0.17523,-0.15984,-0.1469,-0.13218,-0.11614,-0.1109,-0.11566,-0.12024,-0.13182,-0.13236,-0.14233,-0.14274,-0.13618,-0.13325,-0.15371,-0.14675,-0.14125,-0.14108,-0.13786,-0.12801,-0.14149,-0.14935,-0.15089,-0.16297,-0.16017,-0.17143,-0.18323,-0.19648,-0.20354,-0.25874,-0.321,-0.32563,-0.16297,0.00055248,0.00082644,0.00061016,0.00046119,0.00045182,0.00039388,0.00044299,0.0006498,0.00052852,0.0003737,0.00035843,0.00022751,0.00024605,0.00022915,0.00027608,0.00019425,0.00014379,0.00021877,0.00018177,0.00028417,0.0001815,0.00016092,0.00011634,0.00010568,0.00010913,0.0000878,0.0000782,0.00018817,0.00028956,0.00035965,0.00049431,0.0023936,0.00081062,0.00047903,0.00039722,-0.7749,0.64676,1.6027,0.075204,0.16635,0.0052793,0.11015,0.11033,0.073101,0.063502,0.045236,0.043519,0.078777,0.063502,0.051484,0.044714,0.10376,0.073119,0.074984,0.053198,0.11676,0.1043,0.071981,0.063753,0.1042,0.056389,0.021995,0.073085,0.073894,0.0028276,0.00000343,0.00099031,0.00078479,0.00047209,0.00035908,0.00023589,0.0001613,0.00037687,0.00037162,0.00023579,0.00012159,0.00041368,0.00023858,0.0001296,0.00014912,0.00027371,0.00010416,0.00012754,0.0000912,0.00073675,0.001047,0.0010474,0.00054934,0.00049368,-0.72717,-0.31217,0.37678,0.1063,-0.10756,-0.0022273,0.081984,-0.032537,0.095264,0.13203,0.13724,-0.11378,0.11428,-0.078159,-0.01809,0.034795,-0.045464,-0.068665,-0.096281,-0.042841,-0.72717,-0.31217,0.37678,0.1063,-0.10756,-0.0022273,0.081984,-0.032537,0.095264,0.13203,0.13724,-0.11378,0.11428,-0.078159,-0.01809,0.034795,-0.045464,-0.068665,-0.096281,-0.042841,0.12021,0.03302,0.007093,0.12428,0.00026316,0.031592,0.00000957,0.0071238,0.0000136,4.6515,4.7805,0.60956,0.082227,0.070644,0.020009,0.0052245,0.083657,0.00090099,0.074737,0.0021583,0.021377,0.00024064,0.0054639,0.0000134
349,2.3415,633.83,39587,-0.16614,-0.16375,-0.1332,-0.11881,-0.11306,-0.11461,-0.11879,-0.11295,-0.1111,-0.10966,-0.11585,-0.12779,-0.10926,-0.10965,-0.12776,-0.14475,-0.11971,-0.138,-0.15068,-0.10974,-0.14613,-0.15795,-0.16641,-0.16239,-0.18504,-0.18477,-0.19951,-0.21125,-0.21564,-0.22782,-0.23647,-0.25648,-0.31493,-0.31195,-0.16153,0.00017897,0.00035894,0.00024052,0.00022827,0.00022194,0.00020824,0.00025713,0.00023853,0.00021952,0.00015672,0.0002144,0.0002687,0.00025699,0.00024513,0.00027665,0.00023951,0.0002587,0.00021893,0.00017848,0.00052018,0.00016551,0.00014271,0.00019188,0.00015577,0.00013324,0.00012887,0.00010596,0.0000887,0.00011689,0.00010326,0.00015715,0.00046805,0.00037952,0.0003835,0.00022669,-1.2749,0.25317,1.2613,0.041097,0.18999,0.0048988,0.095514,0.099543,0.058489,0.042373,0.048359,0.02196,0.036752,0.02531,0.017359,0.030739,0.070642,0.054706,0.042262,0.037987,0.08911,0.073349,0.056741,0.04603,0.10074,0.08246,0.033647,0.082851,0.060076,0.0015439,0.00000322,0.0012051,0.0011411,0.00036237,0.00045721,0.00024705,0.00017263,0.00056254,0.000329,0.00023376,0.0001567,0.00082426,0.00044392,0.00036525,0.00021675,0.00071348,0.00056317,0.00031532,0.0002339,0.00068459,0.00068973,0.00074892,4.44E-08,0.00050891,1.2484,-0.76714,0.049257,0.13302,0.24517,-0.25642,-0.20052,0.089709,0.18854,-0.33205,-0.21942,-0.043394,0.19169,0.20224,-0.10363,-0.052539,0.020392,-0.090669,-0.042016,-0.11775,1.2484,-0.76714,0.049257,0.13302,0.24517,-0.25642,-0.20052,0.089709,0.18854,-0.33205,-0.21942,-0.043394,0.19169,0.20224,-0.10363,-0.052539,0.020392,-0.090669,-0.042016,-0.11775,0.14802,0.024698,0.002517,0.15295,0.00013051,0.022873,0.0000147,0.0018177,0.00000369,5.1087,5.3976,0.41159,0.039175,0.044698,0.011066,0.0014785,0.040642,0.0000528,0.045252,0.00010055,0.010063,0.0000267,0.0010993,0.00000102
